# NASA POWER daily point,lat=-4.53006,lon=136.89348,grid_elev_m=303.99,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
19960819,11.6,4.7856,-999.0,4.2624,-999.0,22.95,25.84,21.51,93.32,1.37,2.52,0.53,97.44
19960820,10.15,3.7692,-999.0,3.3504,-999.0,22.35,23.82,21.58,95.45,1.41,2.15,0.59,97.49
19960821,54.36,3.5119,-999.0,3.4968,-999.0,22.88,25.16,21.55,94.03,1.64,2.62,0.67,97.53
19960822,52.02,3.3602,-999.0,3.384,-999.0,23.22,25.6,22.11,92.79,1.23,2.74,0.53,97.5
19960823,23.22,3.9017,-999.0,4.0056,-999.0,23.45,26.42,21.86,92.08,1.44,2.34,0.58,97.46
19960824,45.67,4.7422,-999.0,4.3056,-999.0,22.55,24.01,21.74,95.69,1.35,2.1,0.57,97.52
19960825,16.38,4.877,-999.0,4.2888,-999.0,23.23,25.36,21.76,93.34,1.13,2.1,0.49,97.53
19960826,3.25,3.3029,-999.0,3.1608,-999.0,24.14,27.66,22.08,91.6,1.48,2.65,0.59,97.58
19960827,5.19,4.5204,-999.0,3.8952,-999.0,23.75,26.54,22.19,93.89,1.55,2.55,0.58,97.56
19960828,35.56,4.7366,-999.0,3.6336,-999.0,23.74,26.73,21.69,93.95,1.32,2.59,0.48,97.34
19960829,18.59,3.1289,-999.0,2.5656,-999.0,23.31,25.84,21.97,95.3,0.98,1.57,0.38,97.43
19960830,3.11,5.2754,-999.0,4.6848,-999.0,23.42,25.26,22.06,94.53,0.81,1.3,0.33,97.49
19960831,7.14,3.9274,-999.0,3.9096,-999.0,23.3,24.81,22.52,95.64,0.9,1.51,0.36,97.49
19960901,6.01,5.3647,-999.0,3.3552,-999.0,23.0,24.31,22.0,95.27,0.93,1.72,0.42,97.41
19960902,4.9,3.9062,-999.0,3.852,-999.0,22.08,23.42,20.93,94.96,0.99,1.52,0.4,97.45
19960903,4.23,4.5199,-999.0,4.2504,-999.0,22.25,25.16,20.48,91.54,1.13,2.42,0.49,97.47
19960904,7.36,3.8294,-999.0,3.876,-999.0,22.59,24.57,21.47,93.23,1.24,2.16,0.56,97.42
19960905,6.18,3.3648,-999.0,3.084,-999.0,22.41,24.08,21.5,94.56,1.14,1.8,0.51,97.44
19960906,23.01,4.087,-999.0,4.1592,-999.0,22.87,25.78,21.39,93.17,1.54,2.47,0.63,97.31
19960907,26.2,2.664,-999.0,2.2344,-999.0,22.76,25.05,21.53,94.75,1.39,2.62,0.6,97.3
19960908,27.76,4.7844,-999.0,4.0992,-999.0,23.18,26.07,21.77,93.06,1.24,2.23,0.53,97.21
19960909,40.36,3.4253,-999.0,3.1896,-999.0,22.52,24.36,21.51,95.52,1.25,2.1,0.53,97.19
19960910,31.35,2.6938,-999.0,2.2896,-999.0,22.62,24.3,21.46,95.95,0.92,1.8,0.36,97.17
19960911,14.77,5.4545,-999.0,3.8424,-999.0,23.56,26.63,21.92,94.55,1.55,2.55,0.62,97.15
19960912,14.3,2.7958,-999.0,2.3736,-999.0,23.02,24.39,21.99,97.36,1.4,2.27,0.57,97.28
19960913,4.12,4.356,-999.0,4.284,-999.0,23.45,26.56,21.36,91.92,1.21,2.39,0.46,97.37
19960914,1.26,3.7457,-999.0,3.1584,-999.0,23.63,26.18,21.94,91.8,1.49,2.53,0.58,97.43
19960915,1.65,3.3989,-999.0,3.0504,-999.0,23.62,25.68,22.45,93.73,1.27,2.23,0.5,97.48
19960916,1.04,4.5134,-999.0,4.3608,-999.0,24.08,26.39,22.55,91.75,1.23,2.28,0.46,97.52
19960917,0.82,5.7946,-999.0,4.4832,-999.0,24.57,27.96,22.34,90.88,1.45,2.55,0.54,97.44
19960918,0.09,6.1742,-999.0,3.3432,-999.0,23.85,25.54,22.69,94.41,1.26,1.78,0.51,97.4
19960919,3.9,4.6944,-999.0,4.1808,-999.0,23.86,26.49,22.28,92.73,1.51,2.83,0.59,97.45
19960920,0.5,5.8037,-999.0,3.6192,-999.0,24.08,27.66,21.98,90.2,1.14,2.21,0.51,97.55
19960921,16.01,6.7181,-999.0,2.9112,-999.0,23.94,27.59,21.11,86.4,1.09,1.67,0.49,97.63
19960922,3.11,6.0734,-999.0,4.6224,-999.0,23.48,27.48,20.62,86.78,1.13,2.03,0.46,97.53
19960923,0.0,6.7894,-999.0,2.5944,-999.0,23.65,27.76,19.57,85.37,1.0,1.72,0.46,97.47
19960924,0.57,6.6077,-999.0,3.2808,-999.0,24.02,27.5,21.41,88.41,1.24,2.31,0.51,97.45
19960925,4.94,4.7378,-999.0,4.5696,-999.0,22.59,24.23,21.0,94.52,1.42,2.19,0.53,97.51
19960926,3.59,5.4211,-999.0,3.4344,-999.0,23.4,25.99,21.42,89.78,1.19,2.0,0.51,97.47
19960927,2.44,5.3594,-999.0,3.4752,-999.0,23.89,27.33,21.72,92.05,1.18,1.85,0.45,97.44
19960928,0.9,5.2625,-999.0,3.8784,-999.0,24.92,28.75,22.39,87.82,1.29,2.54,0.52,97.36
19960929,7.69,3.715,-999.0,3.5448,-999.0,24.13,26.91,22.45,92.6,1.54,2.61,0.61,97.35
19960930,4.43,5.1538,-999.0,4.7328,-999.0,24.0,27.26,22.45,91.57,1.09,1.67,0.49,97.49
19961001,20.18,4.2358,-999.0,3.8928,-999.0,24.34,27.13,22.5,90.32,1.24,2.51,0.51,97.61
19961002,29.91,3.5045,-999.0,2.5464,-999.0,24.26,27.29,22.61,91.42,1.47,3.1,0.6,97.66
19961003,4.61,3.5546,-999.0,2.7816,-999.0,23.9,26.35,22.21,93.3,1.22,2.23,0.46,97.61
19961004,9.66,5.2394,-999.0,3.3528,-999.0,23.74,25.15,22.64,95.6,1.25,1.87,0.53,97.49
19961005,22.59,3.4606,-999.0,3.0264,-999.0,23.4,24.85,22.29,96.87,1.37,2.07,0.52,97.49
19961006,7.88,4.1244,-999.0,3.7824,-999.0,23.84,25.55,22.24,93.85,1.24,1.78,0.47,97.43
19961007,1.57,5.4298,-999.0,2.7648,-999.0,23.99,26.0,22.52,93.22,1.19,1.92,0.48,97.45
19961008,15.82,5.4996,-999.0,3.3144,-999.0,24.06,26.5,22.56,92.42,1.38,2.18,0.57,97.43
19961009,15.29,5.7955,-999.0,1.452,-999.0,24.25,26.75,22.49,93.8,1.12,2.05,0.48,97.26
19961010,55.61,4.0066,-999.0,3.7224,-999.0,23.96,26.15,22.69,94.96,1.84,3.34,0.73,97.19
19961011,5.27,5.5356,-999.0,3.7872,-999.0,24.2,26.79,22.52,92.98,1.31,2.49,0.53,97.33
19961012,6.04,4.2634,-999.0,3.216,-999.0,24.38,27.15,21.96,89.77,1.2,1.89,0.49,97.5
19961013,1.41,5.4857,-999.0,4.1976,-999.0,25.18,28.29,23.1,91.59,1.38,2.51,0.56,97.48
19961014,0.83,5.4106,-999.0,5.112,-999.0,24.4,27.35,22.78,90.26,1.37,2.34,0.51,97.38
19961015,5.0,4.4916,-999.0,3.7176,-999.0,24.25,26.82,22.45,93.8,1.13,1.78,0.44,97.31
19961016,14.02,3.4589,-999.0,2.8824,-999.0,24.04,25.33,23.07,96.76,1.39,2.12,0.54,97.42
19961017,11.44,5.5044,-999.0,4.7064,-999.0,24.22,26.81,22.79,94.28,1.64,2.97,0.64,97.38
19961018,8.83,5.0182,-999.0,3.9024,-999.0,24.25,27.13,22.61,92.88,1.49,2.61,0.59,97.33
19961019,3.44,5.0138,-999.0,3.7704,-999.0,24.25,26.94,22.57,91.36,1.4,2.27,0.59,97.34
19961020,2.25,5.7266,-999.0,3.0216,-999.0,24.97,28.36,22.48,89.56,1.47,2.7,0.58,97.26
19961021,3.83,3.9461,-999.0,3.588,-999.0,24.24,25.4,23.48,95.79,1.48,1.86,0.58,97.25
19961022,9.96,3.7613,-999.0,3.4296,-999.0,24.31,26.34,23.13,96.19,0.85,1.36,0.36,97.28
19961023,4.81,4.5353,-999.0,4.1664,-999.0,24.31,26.18,23.15,94.25,1.18,1.96,0.43,97.3
19961024,21.86,3.3036,-999.0,2.8176,-999.0,24.13,25.83,23.06,94.88,1.34,2.27,0.45,97.3
19961025,29.09,3.9646,-999.0,3.4752,-999.0,23.92,25.59,22.63,95.73,1.56,2.78,0.61,97.32
19961026,17.52,5.1962,-999.0,4.0128,-999.0,23.51,25.27,22.02,95.43,1.45,2.36,0.59,97.27
19961027,21.29,4.8749,-999.0,3.4776,-999.0,23.95,25.39,22.86,96.17,1.26,2.36,0.5,97.23
19961028,19.16,5.8769,-999.0,5.0064,-999.0,24.32,26.15,23.13,93.97,1.21,2.07,0.46,97.29
19961029,1.32,4.2605,-999.0,3.8616,-999.0,24.07,26.09,22.75,93.86,1.31,2.47,0.51,97.37
19961030,6.46,5.029,-999.0,4.7592,-999.0,23.66,26.02,21.68,92.16,0.89,1.17,0.35,97.27
19961031,28.01,5.6047,-999.0,2.9376,-999.0,24.05,25.57,22.63,97.46,1.24,1.89,0.49,97.16
19961101,9.54,2.5138,-999.0,1.4496,-999.0,23.07,24.13,21.46,94.03,0.89,1.7,0.37,97.19
19961102,0.7,5.7878,-999.0,4.5528,-999.0,23.02,25.94,20.94,91.52,1.02,1.58,0.4,97.2
19961103,0.46,5.4142,-999.0,3.6792,-999.0,23.75,26.7,21.94,91.5,1.55,2.48,0.63,97.24
19961104,0.05,5.5514,-999.0,4.5072,-999.0,23.33,27.56,20.47,84.75,0.91,1.4,0.31,97.18
19961105,15.15,5.5058,-999.0,5.3376,-999.0,22.86,27.16,18.99,86.36,1.19,1.98,0.45,97.04
19961106,11.27,4.1532,-999.0,3.5088,-999.0,23.04,27.03,20.78,89.52,1.25,2.55,0.56,97.17
19961107,25.91,4.1465,-999.0,3.7992,-999.0,22.75,25.33,20.86,93.63,0.8,1.48,0.36,97.2
19961108,22.97,4.811,-999.0,3.5256,-999.0,23.2,25.51,21.73,93.72,1.23,1.82,0.52,97.37
19961109,2.28,3.8126,-999.0,3.312,-999.0,24.09,26.97,22.46,92.41,1.17,2.04,0.49,97.41
19961110,7.53,4.4446,-999.0,3.2472,-999.0,23.87,26.93,21.7,91.76,1.32,2.25,0.53,97.38
19961111,34.28,5.5582,-999.0,3.0912,-999.0,24.53,27.81,22.65,90.64,1.29,2.33,0.54,97.44
19961112,7.53,2.9184,-999.0,2.496,-999.0,24.24,26.27,22.92,92.13,1.2,2.25,0.51,97.4
19961113,0.57,4.2194,-999.0,4.0176,-999.0,24.42,27.1,22.36,87.14,1.37,2.68,0.59,97.49
19961114,12.13,5.8085,-999.0,3.3912,-999.0,24.18,26.56,21.97,92.33,1.16,1.55,0.48,97.58
19961115,14.65,3.6074,-999.0,2.7504,-999.0,23.98,25.38,22.59,95.55,1.21,1.51,0.54,97.64
19961116,0.44,5.988,-999.0,3.8568,-999.0,24.44,28.04,21.42,85.58,1.28,1.94,0.48,97.46
19961117,6.01,5.3614,-999.0,4.4712,-999.0,24.62,28.08,22.56,88.35,1.28,2.26,0.55,97.41
19961118,3.97,5.0232,-999.0,4.0632,-999.0,24.7,28.2,21.5,87.32,1.36,2.65,0.54,97.42
19961119,4.12,5.1137,-999.0,2.8368,-999.0,24.6,27.19,22.59,90.57,1.19,2.04,0.45,97.39
19961120,1.12,4.1431,-999.0,3.5376,-999.0,24.25,26.75,22.63,90.08,0.92,1.59,0.38,97.42
19961121,0.19,5.5135,-999.0,3.564,-999.0,24.53,27.81,22.17,87.56,1.15,2.28,0.51,97.29
19961122,1.95,5.3952,-999.0,4.968,-999.0,23.78,26.07,21.63,90.57,1.02,2.23,0.41,97.24
19961123,2.18,5.0194,-999.0,4.764,-999.0,24.14,27.84,21.52,89.17,1.27,2.42,0.49,97.19
19961124,0.18,4.5977,-999.0,3.7752,-999.0,24.12,26.81,22.51,90.78,1.2,2.46,0.49,97.26
19961125,3.66,5.3899,-999.0,4.068,-999.0,23.38,25.67,21.57,90.98,0.97,1.67,0.42,97.27
19961126,18.93,4.2257,-999.0,3.72,-999.0,23.82,25.48,22.46,96.32,1.31,1.89,0.5,97.26
19961127,4.25,4.0999,-999.0,3.5496,-999.0,23.95,25.96,22.64,93.98,1.4,2.5,0.54,97.26
19961128,0.17,5.6256,-999.0,3.1008,-999.0,24.34,26.5,22.96,89.82,1.1,1.99,0.46,97.32
19961129,0.26,5.2111,-999.0,3.012,-999.0,24.27,26.52,22.55,90.63,0.89,1.22,0.33,97.33
19961130,30.41,4.1899,-999.0,3.8088,-999.0,23.67,25.42,22.15,94.98,1.12,1.74,0.44,97.33
19961201,2.94,6.3173,-999.0,2.9808,-999.0,24.69,28.28,22.43,88.66,1.24,2.36,0.46,97.42
19961202,0.22,5.5997,-999.0,3.8448,-999.0,24.68,27.98,21.62,86.57,1.23,2.21,0.48,97.46
19961203,36.51,5.6066,-999.0,2.0496,-999.0,25.08,27.77,23.02,90.88,1.15,1.68,0.46,97.32
19961204,38.35,2.6386,-999.0,1.4784,-999.0,24.05,25.28,22.8,95.93,1.43,2.19,0.57,97.23
19961205,6.83,6.6096,-999.0,2.5152,-999.0,24.58,27.6,22.92,89.31,1.29,2.36,0.56,97.15
19961206,5.47,5.8814,-999.0,3.2448,-999.0,23.63,25.76,22.26,92.53,1.13,2.33,0.51,97.28
19961207,0.38,5.2123,-999.0,3.9384,-999.0,24.81,27.54,22.38,87.79,1.21,2.32,0.46,97.26
19961208,0.05,6.0751,-999.0,2.6832,-999.0,24.34,26.36,22.73,89.45,1.09,1.97,0.5,97.3
19961209,15.02,4.1933,-999.0,3.6024,-999.0,23.77,26.01,22.05,93.29,1.33,2.35,0.62,97.19
19961210,14.77,6.0096,-999.0,3.0768,-999.0,23.68,25.62,22.37,94.92,1.21,2.03,0.47,97.15
19961211,14.51,6.0684,-999.0,4.1424,-999.0,24.26,27.59,22.42,91.66,1.01,1.59,0.38,97.18
19961212,2.39,4.4335,-999.0,4.0248,-999.0,24.48,28.38,22.86,91.28,1.2,2.78,0.51,97.23
19961213,6.59,5.0585,-999.0,3.804,-999.0,24.5,27.36,22.21,89.87,1.46,2.67,0.57,97.2
19961214,5.02,4.5948,-999.0,3.7416,-999.0,24.53,26.69,23.11,93.98,1.12,1.71,0.45,97.12
19961215,8.11,3.5887,-999.0,3.1152,-999.0,24.11,25.59,22.91,95.32,1.62,2.85,0.66,97.12
19961216,2.55,4.8859,-999.0,3.7944,-999.0,24.04,26.76,22.24,91.04,1.22,1.88,0.56,97.25
19961217,5.75,4.0327,-999.0,3.1416,-999.0,23.58,26.95,21.25,87.7,1.18,1.69,0.4,97.29
19961218,5.11,5.4958,-999.0,4.8,-999.0,24.73,28.29,22.06,88.63,1.23,2.45,0.51,97.17
19961219,17.86,5.2274,-999.0,4.296,-999.0,24.96,28.55,23.1,91.34,1.07,2.33,0.47,97.13
19961220,8.53,5.4614,-999.0,4.956,-999.0,24.45,27.35,22.09,91.67,1.18,1.83,0.5,97.12
19961221,5.9,4.159,-999.0,3.6984,-999.0,23.92,26.23,21.99,94.25,1.54,2.75,0.65,97.14
19961222,2.91,3.5839,-999.0,3.0096,-999.0,24.01,27.09,22.03,90.6,1.69,2.77,0.72,97.11
19961223,0.57,4.631,-999.0,3.9528,-999.0,23.5,25.42,21.35,91.3,1.74,2.28,0.76,97.25
19961224,0.76,4.4918,-999.0,3.684,-999.0,24.22,27.45,21.76,88.0,1.87,2.92,0.76,97.15
19961225,0.16,6.2232,-999.0,3.132,-999.0,24.11,27.24,21.48,88.1,1.73,2.44,0.72,97.0
19961226,0.02,5.6839,-999.0,3.2016,-999.0,25.32,28.69,22.83,89.86,1.84,2.77,0.85,96.81
19961227,1.3,5.7982,-999.0,3.4968,-999.0,26.36,29.2,23.56,84.32,1.19,1.93,0.58,96.85
19961228,31.0,5.9448,-999.0,2.3568,-999.0,24.87,28.33,22.83,87.56,1.05,1.87,0.41,97.18
19961229,6.74,5.5435,-999.0,3.8688,-999.0,23.87,26.56,21.91,88.59,0.72,1.31,0.26,97.4
19961230,6.17,4.1897,-999.0,3.708,-999.0,23.87,26.97,21.27,89.67,0.84,1.35,0.34,97.41
19961231,7.0,2.867,-999.0,1.7592,-999.0,23.56,25.96,21.82,90.71,0.97,1.47,0.39,97.56
19970101,2.6,5.5135,-999.0,3.2616,-999.0,24.09,28.02,20.69,86.6,1.21,1.79,0.45,97.48
19970102,6.9,5.2992,-999.0,2.5704,-999.0,24.18,26.94,22.04,89.64,1.01,2.41,0.44,97.32
19970103,23.97,5.5913,-999.0,2.844,-999.0,25.13,27.95,23.69,89.64,1.04,2.14,0.49,97.24
19970104,16.79,3.9794,-999.0,3.1992,-999.0,24.23,26.13,23.23,94.85,0.74,1.26,0.34,97.49
19970105,0.13,6.2335,-999.0,3.4848,-999.0,25.0,28.63,22.18,87.05,1.01,1.65,0.44,97.6
19970106,4.95,5.3436,-999.0,3.36,-999.0,24.57,28.2,21.89,86.91,1.07,1.61,0.4,97.6
19970107,6.92,5.5649,-999.0,3.6624,-999.0,23.51,26.38,21.43,91.0,1.01,1.35,0.38,97.64
19970108,3.46,5.3813,-999.0,4.0992,-999.0,23.97,26.78,21.44,89.42,1.55,2.39,0.63,97.44
19970109,15.83,4.8763,-999.0,4.5408,-999.0,24.28,26.0,23.05,93.3,1.2,1.97,0.53,97.33
19970110,31.72,5.6035,-999.0,4.0296,-999.0,24.93,27.73,23.26,87.21,1.25,2.61,0.54,97.35
19970111,11.59,5.1571,-999.0,3.0216,-999.0,24.22,26.0,23.14,95.3,1.36,2.28,0.58,97.44
19970112,8.43,5.4989,-999.0,3.6216,-999.0,23.58,25.4,21.98,95.65,1.19,2.02,0.5,97.44
19970113,8.57,5.8162,-999.0,3.1152,-999.0,23.06,25.27,21.41,94.73,1.12,2.23,0.42,97.36
19970114,2.02,5.6647,-999.0,3.3216,-999.0,23.71,26.29,22.08,93.73,1.17,2.51,0.5,97.4
19970115,0.52,5.8183,-999.0,4.9248,-999.0,23.93,27.42,21.64,90.45,1.34,2.06,0.55,97.35
19970116,0.27,5.275,-999.0,4.8528,-999.0,24.22,27.42,21.87,89.71,1.36,2.18,0.5,97.22
19970117,2.04,4.7338,-999.0,3.264,-999.0,24.46,25.92,23.17,91.18,1.21,2.22,0.52,97.33
19970118,1.52,5.7994,-999.0,2.9352,-999.0,24.37,27.25,22.67,90.06,1.13,2.27,0.49,97.4
19970119,13.19,4.3663,-999.0,4.0056,-999.0,24.24,27.81,21.97,87.99,1.39,2.02,0.55,97.37
19970120,2.4,6.054,-999.0,2.5632,-999.0,24.21,26.98,21.56,88.95,1.3,1.74,0.53,97.26
19970121,4.54,5.909,-999.0,3.0096,-999.0,24.93,27.61,23.37,92.48,1.32,2.26,0.59,97.19
19970122,38.37,5.5469,-999.0,4.7568,-999.0,25.52,28.88,23.69,90.59,1.16,2.46,0.53,97.07
19970123,20.94,4.8638,-999.0,2.6064,-999.0,25.05,26.63,23.78,88.85,0.93,1.54,0.43,97.17
19970124,27.83,4.9214,-999.0,4.3008,-999.0,24.69,26.48,23.54,94.32,1.28,2.08,0.57,97.21
19970125,6.73,5.5939,-999.0,3.876,-999.0,24.4,27.04,23.14,94.55,1.38,2.25,0.6,97.23
19970126,7.06,4.7532,-999.0,3.2088,-999.0,23.94,25.97,22.61,94.83,1.23,1.9,0.5,97.32
19970127,1.15,5.7389,-999.0,4.536,-999.0,23.81,25.75,22.16,90.32,0.85,1.6,0.37,97.38
19970128,0.22,5.1403,-999.0,4.644,-999.0,24.14,26.83,22.48,85.84,1.0,1.54,0.44,97.39
19970129,1.95,5.5908,-999.0,4.8888,-999.0,24.1,27.17,21.69,89.44,1.38,2.46,0.54,97.37
19970130,3.17,6.0934,-999.0,4.1928,-999.0,23.76,25.66,22.38,91.18,0.87,1.43,0.38,97.29
19970131,18.12,5.4098,-999.0,4.056,-999.0,23.68,25.88,22.49,94.69,1.26,2.14,0.57,97.32
19970201,3.07,5.412,-999.0,5.1816,-999.0,24.4,27.28,22.11,90.73,1.53,2.47,0.68,97.31
19970202,0.5,4.8394,-999.0,3.48,-999.0,24.79,27.38,23.21,89.17,1.35,2.88,0.59,97.18
19970203,44.54,5.9988,-999.0,2.5824,-999.0,25.09,27.64,23.5,89.24,1.06,2.1,0.5,97.12
19970204,21.14,5.682,-999.0,4.212,-999.0,24.08,25.6,22.96,95.48,0.98,1.34,0.45,97.22
19970205,6.3,5.2678,-999.0,5.0064,-999.0,23.47,25.52,22.01,94.89,1.24,2.25,0.55,97.26
19970206,25.58,5.6078,-999.0,3.9312,-999.0,24.22,26.58,22.48,93.51,1.19,2.17,0.51,97.16
19970207,42.68,5.287,-999.0,3.7776,-999.0,25.0,28.11,23.2,90.25,1.42,2.62,0.56,97.26
19970208,27.51,3.2827,-999.0,2.7096,-999.0,23.79,25.09,22.23,96.07,1.76,2.89,0.76,97.36
19970209,0.11,5.119,-999.0,3.8088,-999.0,23.33,25.89,21.82,89.75,0.88,1.58,0.42,97.34
19970210,12.99,5.3995,-999.0,3.5256,-999.0,24.29,27.22,22.48,91.05,1.58,2.79,0.64,97.17
19970211,11.83,5.3904,-999.0,4.3128,-999.0,23.89,26.09,22.44,95.34,1.43,2.28,0.59,97.23
19970212,4.22,5.7214,-999.0,3.9744,-999.0,24.64,28.1,22.73,93.26,1.27,2.51,0.54,97.17
19970213,3.57,5.082,-999.0,4.224,-999.0,24.09,25.59,22.83,94.44,1.37,2.67,0.59,97.19
19970214,11.13,5.034,-999.0,3.6696,-999.0,24.22,26.31,22.55,95.07,1.43,2.28,0.62,97.08
19970215,9.69,5.7528,-999.0,4.4568,-999.0,24.67,26.76,23.38,92.99,1.37,2.3,0.57,97.08
19970216,10.81,4.3786,-999.0,3.9024,-999.0,24.72,26.46,23.68,95.21,1.37,1.85,0.54,97.16
19970217,6.9,5.1214,-999.0,3.72,-999.0,25.0,27.1,23.59,92.7,1.25,2.04,0.63,97.0
19970218,1.71,5.3141,-999.0,3.6528,-999.0,25.63,29.09,23.29,87.49,1.19,2.14,0.48,96.89
19970219,3.36,5.2474,-999.0,4.488,-999.0,25.82,28.99,23.37,85.87,1.08,2.25,0.48,96.96
19970220,3.07,3.3742,-999.0,2.9328,-999.0,25.5,29.02,23.33,88.15,1.03,2.06,0.45,97.17
19970221,0.19,5.3705,-999.0,3.7968,-999.0,25.27,29.09,22.55,88.04,1.28,2.09,0.56,97.1
19970222,0.5,5.6551,-999.0,3.8784,-999.0,25.2,28.02,22.96,86.72,0.9,1.66,0.37,97.04
19970223,1.71,5.2692,-999.0,3.5904,-999.0,25.06,28.21,22.93,89.86,0.95,2.06,0.38,97.11
19970224,3.82,5.1547,-999.0,4.0248,-999.0,24.6,26.99,22.87,91.66,0.87,1.5,0.3,97.26
19970225,3.67,3.3002,-999.0,2.7168,-999.0,24.22,26.9,21.92,92.47,0.82,1.91,0.36,97.35
19970226,0.74,5.545,-999.0,4.1712,-999.0,24.57,27.94,22.74,89.76,1.01,1.51,0.45,97.32
19970227,1.19,5.6208,-999.0,3.66,-999.0,24.45,27.85,21.96,89.99,1.32,1.98,0.54,97.16
19970228,0.5,5.9213,-999.0,2.7912,-999.0,25.23,28.86,22.39,88.52,1.37,2.43,0.57,97.02
19970301,1.17,4.6908,-999.0,4.1064,-999.0,26.05,29.68,23.77,81.42,1.5,2.95,0.6,96.86
19970302,0.05,5.9551,-999.0,2.6712,-999.0,26.2,30.08,23.62,84.38,1.45,2.79,0.62,96.97
19970303,0.01,6.5858,-999.0,3.588,-999.0,26.07,28.55,24.39,84.88,1.46,2.38,0.7,97.18
19970304,6.76,6.066,-999.0,3.72,-999.0,26.16,29.7,23.61,85.41,1.14,2.3,0.47,97.11
19970305,0.49,6.4798,-999.0,2.9784,-999.0,26.1,30.42,23.19,83.77,1.3,2.35,0.55,97.09
19970306,0.02,5.2601,-999.0,3.8616,-999.0,25.3,28.43,23.25,85.56,1.38,2.12,0.65,97.27
19970307,0.03,6.0142,-999.0,4.6632,-999.0,24.66,28.3,21.94,84.39,1.68,2.7,0.69,97.3
19970308,9.72,6.4394,-999.0,2.712,-999.0,25.08,29.09,22.18,81.87,1.89,2.61,0.82,97.29
19970309,4.61,6.107,-999.0,2.856,-999.0,25.39,28.58,23.06,86.15,1.49,2.58,0.71,97.28
19970310,2.17,5.6002,-999.0,4.44,-999.0,24.37,26.52,22.64,90.55,1.55,2.43,0.65,97.42
19970311,0.11,4.2132,-999.0,3.6936,-999.0,25.52,29.59,22.91,81.68,1.55,2.79,0.7,97.42
19970312,0.06,5.0105,-999.0,3.8712,-999.0,24.7,28.7,21.89,85.73,1.44,2.37,0.64,97.49
19970313,0.05,6.083,-999.0,3.8016,-999.0,24.62,28.77,21.5,85.65,1.35,2.47,0.55,97.39
19970314,0.01,6.4366,-999.0,3.7296,-999.0,24.75,28.64,21.59,85.77,1.16,2.14,0.48,97.41
19970315,3.12,5.5373,-999.0,4.1232,-999.0,24.82,28.56,22.34,88.79,1.41,2.56,0.62,97.49
19970316,0.19,5.6868,-999.0,3.2832,-999.0,24.65,28.85,21.49,86.44,1.41,2.65,0.58,97.52
19970317,1.16,5.4626,-999.0,3.5136,-999.0,24.87,28.53,22.71,88.65,1.51,2.7,0.72,97.61
19970318,0.23,5.7494,-999.0,4.1496,-999.0,24.79,28.32,22.02,89.01,1.21,2.38,0.56,97.7
19970319,0.02,6.1483,-999.0,3.7464,-999.0,24.56,27.71,21.84,89.22,1.16,2.06,0.5,97.7
19970320,0.56,6.407,-999.0,3.2352,-999.0,24.62,28.56,21.71,87.36,1.36,2.53,0.55,97.66
19970321,5.97,5.2296,-999.0,3.9168,-999.0,24.73,28.53,22.03,88.24,1.42,2.38,0.66,97.64
19970322,0.53,5.675,-999.0,4.188,-999.0,24.87,28.92,21.9,86.86,1.5,2.56,0.73,97.6
19970323,18.85,5.2894,-999.0,4.3608,-999.0,24.9,28.07,22.82,89.71,1.65,2.75,0.73,97.5
19970324,14.34,5.7787,-999.0,4.1424,-999.0,24.9,28.5,22.67,89.78,1.53,2.53,0.63,97.6
19970325,0.2,5.388,-999.0,3.732,-999.0,24.85,28.26,22.49,87.32,1.45,2.53,0.6,97.65
19970326,63.49,4.5386,-999.0,4.2864,-999.0,24.24,26.26,22.93,91.8,0.94,1.8,0.42,97.67
19970327,20.0,5.2922,-999.0,4.488,-999.0,23.51,24.47,22.58,96.29,1.24,1.93,0.51,97.66
19970328,3.92,5.6388,-999.0,3.8448,-999.0,24.6,27.72,22.19,89.97,1.21,2.25,0.47,97.48
19970329,0.94,4.6913,-999.0,4.0728,-999.0,25.26,28.73,23.71,90.99,1.36,2.22,0.55,97.48
19970330,2.53,4.3272,-999.0,3.5328,-999.0,24.61,25.87,23.79,95.24,1.37,1.83,0.49,97.48
19970331,1.91,3.8441,-999.0,3.3192,-999.0,24.57,26.89,23.17,92.42,1.42,2.09,0.57,97.46
19970401,0.8,5.5447,-999.0,3.1176,-999.0,24.42,27.5,22.36,90.29,1.42,2.37,0.59,97.37
19970402,13.99,5.2829,-999.0,3.9408,-999.0,24.57,27.13,22.64,92.72,1.49,2.69,0.61,97.31
19970403,10.51,2.8075,-999.0,2.4336,-999.0,24.58,27.2,23.26,94.44,1.45,2.38,0.63,97.36
19970404,11.13,5.7958,-999.0,2.7768,-999.0,24.41,26.17,23.3,94.94,1.67,2.68,0.64,97.42
19970405,32.09,3.3264,-999.0,2.5896,-999.0,24.72,27.56,22.77,94.07,1.2,1.92,0.53,97.44
19970406,4.85,5.9863,-999.0,1.9608,-999.0,24.51,26.94,23.14,91.02,1.32,2.65,0.58,97.45
