# NASA POWER daily point,lat=-2.5547,lon=120.3242,grid_elev_m=658.23,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20210503,24.79,5.5171,4.4004,2.1067,0.57,23.25,25.97,20.46,88.28,1.32,1.88,0.83,93.69
20210504,17.5,5.4821,3.9283,2.3942,0.57,23.87,27.29,21.1,85.52,1.41,1.83,0.86,93.63
20210505,10.56,5.2968,4.1246,2.2435,0.55,23.15,25.56,21.4,91.53,1.36,2.18,0.81,93.59
20210506,6.81,4.1842,1.3001,2.4922,0.44,23.05,25.21,21.67,90.71,0.82,1.26,0.51,93.66
20210507,37.63,3.6331,0.5906,2.6014,0.38,22.28,23.51,21.49,92.68,1.1,1.44,0.66,93.81
20210508,18.93,4.6522,1.4328,3.0209,0.49,23.47,26.15,21.58,86.62,1.32,1.91,0.87,93.76
20210509,1.22,3.1747,0.3156,2.202,0.33,23.44,25.79,21.72,88.62,1.16,1.58,0.73,93.75
20210510,33.88,5.347,4.1162,2.1353,0.56,23.65,26.66,21.79,86.88,1.02,1.9,0.65,93.73
20210511,7.3,4.2115,2.6083,2.065,0.44,24.01,27.32,21.73,85.71,1.62,2.35,1.03,93.7
20210512,13.56,5.3724,4.4954,2.0026,0.57,23.98,27.62,20.57,86.6,1.58,1.79,1.0,93.65
20210513,22.27,4.2158,1.4911,2.8997,0.45,23.82,26.81,21.79,88.64,1.2,1.56,0.73,93.61
20210514,8.42,4.5458,3.5189,1.8895,0.48,23.98,25.24,22.6,93.43,1.08,1.59,0.63,93.57
20210515,22.35,4.0786,2.0825,2.1967,0.43,24.18,26.55,22.59,90.63,1.19,1.7,0.74,93.6
20210516,25.69,4.4052,1.9154,2.4482,0.47,23.67,26.01,21.91,91.57,0.93,1.36,0.59,93.67
20210517,25.51,3.0034,0.5294,2.0318,0.32,23.39,25.65,22.04,91.94,1.69,2.39,1.05,93.77
20210518,3.3,4.181,1.5142,2.477,0.45,23.88,26.29,22.14,85.32,0.94,1.87,0.6,93.77
20210519,0.63,4.6562,2.9933,2.304,0.5,23.83,27.13,20.65,85.35,1.22,1.78,0.78,93.76
20210520,9.1,3.8458,1.0934,2.3112,0.41,24.16,27.12,22.33,86.39,1.18,1.97,0.76,93.83
20210521,3.94,4.5175,2.455,2.2925,0.49,23.81,26.26,21.43,83.93,1.01,1.44,0.64,93.92
20210522,5.63,4.6901,2.4098,2.454,0.51,23.98,26.82,22.02,84.91,1.27,2.11,0.82,93.76
20210523,13.18,4.3553,2.0683,2.2754,0.47,23.59,26.1,21.73,87.54,1.33,2.07,0.85,93.8
20210524,17.48,4.4906,1.5434,2.6822,0.49,23.22,25.21,22.15,92.78,1.49,1.93,0.92,93.92
20210525,11.04,5.0976,3.571,2.304,0.55,23.22,25.1,21.82,90.34,1.22,1.79,0.76,93.89
20210526,0.86,4.2238,1.6939,2.5783,0.46,23.78,26.23,22.19,88.71,1.31,1.69,0.8,93.9
20210527,0.96,4.6819,3.2734,2.1763,0.51,24.31,27.12,22.07,85.4,1.18,1.77,0.74,93.88
20210528,8.34,5.3441,4.5062,2.19,0.58,23.7,27.43,20.01,85.69,1.29,1.62,0.8,93.95
20210529,13.94,5.557,5.749,1.6416,0.61,24.06,27.22,21.7,88.67,1.53,2.28,0.99,93.82
20210530,0.17,5.1986,2.9969,3.3694,0.57,24.22,27.27,22.15,87.41,1.46,2.19,0.91,93.75
20210531,3.31,4.2559,1.0406,2.8109,0.47,23.87,25.96,22.23,87.47,1.35,2.32,0.86,93.7
20210601,2.19,4.0478,1.2326,2.4979,0.44,23.76,26.23,22.08,89.55,1.62,2.73,1.03,93.74
20210602,0.48,5.5704,5.3256,1.8643,0.61,24.24,27.32,21.81,86.05,1.63,2.81,1.03,93.82
20210603,0.27,6.2004,6.5249,1.5089,0.68,24.29,27.28,21.62,80.79,0.97,1.58,0.59,93.89
20210604,1.13,4.8706,3.3806,2.3179,0.54,23.69,25.56,21.67,86.85,1.15,1.82,0.68,93.91
20210605,3.63,3.8957,2.7432,1.8895,0.43,23.46,26.91,20.27,83.04,1.55,2.4,0.95,93.87
20210606,5.6,3.9763,2.5906,2.089,0.44,23.82,26.79,21.3,83.89,1.22,2.31,0.77,93.82
20210607,0.19,4.8686,4.1551,1.8062,0.54,24.13,26.82,21.91,83.81,1.0,1.62,0.64,93.89
20210608,0.92,5.9424,6.2465,1.6152,0.66,24.18,27.14,22.3,85.96,1.38,2.31,0.87,93.84
20210609,9.96,5.8308,5.6959,1.7942,0.65,23.99,27.7,21.14,84.36,1.35,1.68,0.83,93.75
20210610,9.2,5.4785,4.8667,2.0712,0.61,24.14,27.33,21.97,86.19,1.36,2.28,0.87,93.68
20210611,4.77,4.7952,3.2686,2.3052,0.53,23.23,24.97,21.81,90.99,1.2,2.1,0.76,93.72
20210612,2.15,4.4854,2.0803,2.4679,0.5,23.28,25.24,21.68,90.92,1.25,1.97,0.81,93.88
20210613,3.63,4.8586,3.072,2.4859,0.54,22.75,25.42,20.85,89.05,1.35,2.01,0.86,93.94
20210614,29.49,4.501,1.6656,2.6602,0.5,23.03,25.96,21.36,85.08,1.06,1.74,0.66,93.9
20210615,14.38,2.6765,0.2597,2.0014,0.3,22.44,24.53,20.67,86.0,1.3,1.79,0.81,93.89
20210616,9.78,4.6687,2.9038,2.3095,0.52,22.94,25.52,21.21,85.93,1.14,1.54,0.74,93.96
20210617,0.93,5.4055,5.5654,1.6649,0.6,22.91,25.55,20.83,84.86,0.91,1.58,0.58,93.96
20210618,14.38,3.8693,0.7702,2.4679,0.43,22.82,24.35,20.95,86.57,0.93,1.6,0.59,94.0
20210619,3.84,4.6481,3.4051,2.0477,0.52,22.7,25.88,19.76,84.31,1.49,2.0,0.91,93.98
20210620,9.75,3.7226,1.2014,2.3587,0.42,22.75,25.37,20.82,88.46,1.5,1.96,0.97,93.98
20210621,6.31,5.0251,3.9271,2.017,0.56,22.85,25.37,20.91,90.16,1.32,1.69,0.82,93.91
20210622,0.22,4.8588,3.3838,2.6534,0.54,23.17,25.52,21.47,90.19,1.63,2.52,1.0,93.95
20210623,8.0,5.0501,4.2094,1.9918,0.56,23.69,26.57,21.83,89.63,1.38,1.93,0.84,93.91
20210624,6.68,5.1295,4.7335,1.8245,0.57,23.55,26.11,21.9,87.85,1.03,1.58,0.63,93.9
20210625,8.0,4.9138,4.0994,2.0186,0.55,23.55,25.34,22.21,87.09,0.66,1.08,0.44,93.91
20210626,7.56,4.6272,2.9369,2.1346,0.52,23.3,26.18,21.0,87.17,1.24,1.65,0.76,93.93
20210627,11.05,5.0453,3.756,2.1365,0.56,22.94,25.71,21.21,85.11,1.08,1.51,0.67,93.95
20210628,5.72,4.6798,3.0758,2.2404,0.52,22.7,25.45,20.27,82.46,1.17,1.73,0.73,93.93
20210629,18.2,4.5886,2.513,2.4098,0.51,22.16,24.31,19.98,89.85,1.31,2.11,0.83,93.88
20210630,8.16,4.8074,3.7042,2.0227,0.54,22.24,24.48,20.66,86.87,0.93,1.2,0.56,93.97
20210701,1.98,3.8743,0.9211,2.4989,0.43,22.73,25.93,20.52,85.07,1.18,2.11,0.74,93.93
20210702,10.83,2.2661,0.2102,1.6884,0.25,22.59,24.9,21.44,91.57,1.54,2.23,0.95,93.86
20210703,15.85,2.3765,0.2002,1.757,0.26,22.15,23.56,21.0,94.95,1.81,3.32,1.11,93.8
20210704,0.16,4.8024,3.7205,2.1658,0.53,23.12,26.21,21.25,87.2,1.52,1.96,0.93,93.79
20210705,1.56,4.1878,1.2638,2.7082,0.47,22.69,25.4,20.8,86.97,1.5,2.65,0.95,93.76
20210706,3.45,4.0397,1.3963,2.687,0.45,21.64,24.2,19.27,82.62,1.01,1.64,0.62,93.75
20210707,2.61,5.0165,4.2269,1.8811,0.56,22.9,26.27,20.06,85.94,1.43,1.88,0.89,93.73
20210708,29.5,4.1143,1.3838,2.6263,0.46,23.25,25.84,21.67,90.23,1.58,2.28,0.98,93.78
20210709,23.26,3.3415,0.5486,2.2918,0.37,22.93,24.87,21.39,90.74,1.49,2.22,0.88,93.77
20210710,3.23,3.8527,2.1079,2.0474,0.43,22.85,25.59,21.13,87.08,1.08,1.75,0.65,93.75
20210711,3.31,1.7191,0.1238,1.3231,0.19,22.35,24.42,20.85,85.26,0.99,1.37,0.62,93.86
20210712,2.48,3.4889,0.9134,2.3645,0.38,22.69,25.26,20.89,89.34,1.37,2.33,0.88,93.8
20210713,9.49,4.3291,2.0042,2.334,0.48,22.89,25.45,21.19,91.33,1.06,1.61,0.69,93.69
20210714,21.9,3.7562,0.821,2.3774,0.41,22.84,24.63,21.59,92.95,1.24,2.15,0.79,93.67
20210715,8.14,2.1096,0.0634,1.5917,0.23,22.34,24.01,20.89,90.26,1.12,1.87,0.72,93.84
20210716,13.94,2.683,0.3578,1.9591,0.29,22.45,24.89,20.72,88.24,1.32,1.87,0.83,93.92
20210717,8.64,2.041,0.1891,1.4568,0.22,21.83,23.27,20.91,93.41,1.49,2.48,0.92,93.92
20210718,0.18,4.5617,1.9382,2.579,0.5,22.65,25.21,20.68,86.43,1.08,1.56,0.71,93.81
20210719,0.0,5.4485,3.8069,2.3659,0.59,23.38,26.76,21.32,84.7,1.13,2.05,0.69,93.87
20210720,11.39,4.1093,1.9414,2.4247,0.45,23.09,25.65,20.95,84.63,1.06,1.66,0.69,93.96
20210721,23.37,2.939,0.2062,2.1701,0.32,21.49,24.13,19.98,88.53,1.66,2.55,1.03,94.06
20210722,10.22,3.2882,0.57,2.2625,0.36,21.44,23.76,19.67,86.59,1.01,1.84,0.64,93.98
20210723,0.75,4.6471,1.9675,2.5447,0.5,22.5,25.79,19.63,83.23,1.4,2.11,0.88,93.9
20210724,0.48,5.5846,4.5506,2.1672,0.6,22.77,25.14,20.74,86.95,1.18,2.4,0.77,93.98
20210725,0.07,6.541,7.0615,1.3973,0.71,22.85,26.01,20.69,84.7,1.26,2.3,0.79,93.98
20210726,0.0,6.1579,6.6934,1.3906,0.66,23.13,26.74,20.39,85.33,1.11,2.0,0.73,93.84
20210727,0.0,5.148,2.5474,2.6938,0.55,23.26,26.13,21.05,86.49,1.48,2.29,0.96,93.86
20210728,0.08,6.1675,6.312,1.6097,0.66,23.26,25.25,21.71,87.6,1.35,1.56,0.84,93.86
20210729,2.14,5.2178,3.493,2.3954,0.56,22.8,25.16,21.04,88.83,1.2,1.56,0.75,93.92
20210730,3.32,3.9422,1.2792,2.4504,0.42,22.97,25.52,20.26,81.36,1.08,1.56,0.71,93.97
20210731,2.31,4.0296,1.542,2.2541,0.43,22.85,25.08,21.35,87.41,0.89,1.29,0.59,93.97
20210801,27.4,3.9612,1.5326,2.2265,0.42,22.82,24.95,21.46,90.17,0.8,1.44,0.52,93.86
20210802,23.37,4.8161,3.3744,2.1991,0.51,22.95,25.4,20.86,92.51,1.47,2.75,0.95,93.83
20210803,22.98,5.0362,3.089,2.2716,0.53,23.02,25.14,21.47,90.36,1.27,1.69,0.8,94.01
20210804,15.11,4.429,1.6723,2.7216,0.47,23.11,25.24,21.57,86.58,0.82,1.76,0.51,94.07
20210805,38.9,5.2692,4.1436,2.0306,0.56,23.27,25.89,21.63,86.84,1.33,2.12,0.83,94.04
20210806,29.66,3.347,0.2306,2.3789,0.35,22.52,25.0,21.21,91.22,1.31,2.22,0.84,94.12
20210807,4.24,4.1294,1.2931,2.4235,0.43,22.04,23.85,20.5,91.3,1.04,1.48,0.63,94.09
20210808,0.93,5.5846,4.5458,2.0863,0.59,22.96,26.58,20.22,88.06,1.49,2.22,0.92,94.01
20210809,3.22,5.0203,3.4807,2.2006,0.53,23.26,26.28,21.32,87.71,1.05,1.66,0.66,93.9
20210810,20.97,4.447,2.8584,2.0357,0.47,22.83,25.23,20.6,88.12,1.11,1.66,0.68,93.9
20210811,5.38,3.1349,0.4176,2.2046,0.33,23.01,25.56,21.06,86.22,0.97,1.8,0.59,94.0
20210812,2.32,3.7699,1.7791,1.9694,0.39,23.31,26.88,19.88,85.64,1.38,1.81,0.85,94.01
20210813,3.69,3.9182,1.0378,2.407,0.41,23.24,25.48,21.48,89.61,1.05,1.8,0.63,93.84
20210814,15.22,4.7206,3.2794,2.1854,0.49,23.31,25.93,21.64,89.23,1.39,2.07,0.82,93.82
20210815,8.64,5.569,5.1698,1.6896,0.58,23.06,26.32,20.37,86.37,1.3,1.77,0.82,93.92
20210816,9.59,6.03,5.1242,2.1662,0.62,23.01,26.07,20.44,85.47,1.1,1.52,0.69,94.0
20210817,12.2,5.1242,3.7546,2.1854,0.53,22.99,26.17,20.78,88.68,1.28,1.93,0.83,93.93
20210818,4.39,5.4578,4.77,1.7942,0.56,23.23,26.49,20.87,86.25,1.29,1.76,0.8,93.78
20210819,10.69,3.8986,0.9502,2.4862,0.4,22.63,25.32,20.72,90.53,1.4,2.75,0.88,93.8
20210820,19.83,4.7774,3.0398,2.1211,0.49,23.06,26.3,20.66,82.12,1.13,1.74,0.72,93.86
20210821,11.87,4.5158,1.8362,2.483,0.46,22.5,24.42,21.25,86.77,0.96,1.71,0.62,93.9
20210822,1.17,5.2464,3.1006,2.3947,0.54,22.75,25.82,20.48,82.9,1.04,1.94,0.69,93.87
20210823,0.68,5.6119,4.2514,2.1122,0.57,23.42,26.83,20.9,81.6,0.92,2.09,0.6,93.85
20210824,14.62,3.5381,1.229,2.279,0.36,22.94,25.94,20.45,84.43,1.15,1.79,0.74,93.85
20210825,5.86,4.0517,1.757,2.2219,0.41,22.38,24.69,20.73,85.34,0.97,2.57,0.63,93.86
20210826,9.92,4.7731,3.0235,2.3076,0.48,22.72,25.64,20.18,85.33,1.0,2.17,0.65,93.76
20210827,57.9,5.1698,3.755,2.112,0.52,22.86,25.78,21.18,89.25,1.7,3.04,1.06,93.66
20210828,39.23,4.1834,1.1071,2.4638,0.42,22.5,23.94,21.3,95.5,1.83,3.0,1.12,93.7
20210829,30.17,5.8562,5.0057,1.9445,0.59,23.1,26.14,21.36,88.27,1.14,1.79,0.72,93.7
20210830,15.94,4.1354,1.5036,2.3626,0.42,23.06,25.91,20.97,89.67,1.49,2.22,0.95,93.8
20210831,9.79,3.8911,0.3074,2.8274,0.39,23.47,26.16,21.5,86.32,0.99,1.98,0.62,93.81
20210901,8.93,3.8028,0.9912,2.4017,0.38,23.59,26.35,21.59,84.18,1.02,2.23,0.68,93.8
20210902,28.68,4.4611,2.1425,2.2375,0.45,23.0,25.71,21.3,89.38,1.06,1.61,0.68,93.81
20210903,10.68,3.8426,0.4985,2.4998,0.38,22.85,25.88,20.1,85.27,1.14,1.66,0.69,93.76
20210904,4.27,5.2584,2.6148,2.7953,0.52,23.56,26.21,21.83,85.52,0.93,1.62,0.61,93.79
20210905,36.33,4.5787,1.5144,2.6311,0.46,23.18,25.62,21.5,89.96,1.78,2.45,1.1,93.83
20210906,23.64,5.1192,1.6975,2.952,0.51,22.3,24.29,21.08,89.95,1.54,2.45,0.98,93.98
20210907,1.56,4.5895,2.0273,2.6532,0.45,22.85,26.03,20.09,85.93,1.46,2.35,0.92,93.86
20210908,6.32,5.3635,3.1404,2.6592,0.53,22.66,25.45,20.38,87.18,1.31,1.63,0.83,93.83
20210909,5.71,3.319,0.5179,2.2769,0.33,22.54,25.01,20.81,89.41,1.41,2.5,0.88,93.9
20210910,9.01,5.825,4.1724,2.3957,0.57,23.42,26.49,21.2,86.39,1.23,2.06,0.75,93.88
20210911,17.6,5.4158,2.6412,2.7562,0.53,22.91,25.67,20.59,87.58,1.36,1.99,0.84,93.82
20210912,6.79,4.7904,1.8677,2.5457,0.47,23.29,26.07,21.32,85.5,1.01,2.13,0.67,93.75
20210913,10.29,4.2326,0.7265,2.7053,0.42,22.49,24.69,21.05,91.74,1.3,2.38,0.83,93.84
20210914,1.44,5.863,4.8295,2.0227,0.57,23.21,25.87,21.19,81.68,1.17,2.28,0.77,93.94
20210915,1.44,5.3354,2.4245,2.6434,0.52,23.1,25.3,21.21,77.68,0.87,1.66,0.6,93.97
20210916,3.94,3.3996,0.3158,2.3933,0.33,22.48,24.9,20.77,87.98,1.27,2.27,0.81,93.9
20210917,0.97,4.5926,0.7867,3.2004,0.45,22.92,25.92,20.71,86.5,1.36,1.85,0.83,93.85
20210918,0.15,6.739,5.4372,2.3777,0.66,23.12,25.98,20.88,79.16,0.89,1.87,0.58,93.91
20210919,0.15,5.5754,3.1483,2.6093,0.54,23.17,26.75,20.17,82.78,1.28,1.94,0.81,93.88
20210920,45.58,4.7837,2.2421,2.7394,0.47,22.95,25.72,21.21,88.76,1.87,2.92,1.19,93.84
20210921,44.4,3.618,0.8201,2.2637,0.35,22.56,25.23,21.16,84.72,0.89,1.93,0.58,93.87
20210922,21.39,5.1288,1.9574,2.8198,0.5,22.6,25.27,20.39,82.65,0.91,1.82,0.62,93.94
20210923,32.72,5.1067,2.3062,2.6971,0.49,22.21,24.27,20.14,90.67,1.72,2.17,1.08,93.91
20210924,36.2,4.6884,1.0841,2.7989,0.45,22.94,25.65,21.22,90.86,1.87,2.19,1.15,93.85
20210925,12.34,5.1862,2.2459,2.7588,0.5,23.29,26.14,21.3,89.56,1.73,2.06,1.07,93.76
20210926,3.18,3.6694,1.6306,2.0542,0.35,23.53,26.37,21.34,85.84,1.54,2.48,0.98,93.69
20210927,7.41,6.211,5.1974,2.3626,0.6,23.6,26.3,21.72,85.73,1.16,1.83,0.76,93.68
20210928,7.38,5.9587,3.5011,3.077,0.57,23.78,26.83,21.53,86.38,1.09,1.83,0.7,93.7
20210929,14.11,4.2818,1.2074,2.4833,0.41,23.97,26.94,21.8,88.39,1.27,2.26,0.79,93.74
20210930,2.34,6.1262,4.5398,2.5394,0.59,23.58,26.57,20.66,86.1,1.31,1.67,0.79,93.78
20211001,4.7,4.9205,2.1319,2.6969,0.47,23.44,26.61,21.14,82.97,1.4,1.66,0.84,93.85
20211002,0.32,5.4439,3.155,2.4386,0.52,23.74,27.22,20.59,79.28,1.12,1.71,0.7,93.82
20211003,8.32,3.887,1.8967,1.9673,0.37,23.18,25.6,21.46,90.61,2.0,3.37,1.26,93.71
20211004,11.44,5.2946,2.5726,3.0187,0.51,23.13,26.18,21.22,87.31,1.32,2.27,0.85,93.7
20211005,1.97,6.6024,4.9615,2.7329,0.63,23.2,26.81,20.89,86.4,1.54,2.41,0.95,93.62
20211006,0.98,6.2206,4.6613,2.586,0.6,23.45,26.52,20.78,86.74,1.68,2.17,1.05,93.63
20211007,1.61,5.8673,4.5967,2.2289,0.56,23.96,26.98,21.75,87.71,1.65,2.47,1.06,93.66
20211008,2.24,5.0261,2.2027,2.7031,0.48,23.84,26.54,22.16,87.25,1.19,2.08,0.77,93.73
20211009,0.06,6.4853,5.1571,2.255,0.62,23.96,27.46,20.84,81.21,1.24,1.98,0.79,93.77
20211010,5.56,5.0148,1.3366,3.2088,0.48,23.88,25.92,21.63,88.25,1.47,2.2,0.93,93.69
20211011,4.9,4.8432,1.4093,2.778,0.46,23.82,26.67,22.1,87.62,1.5,2.47,0.94,93.63
20211012,2.88,5.5061,2.3508,3.0206,0.53,23.75,26.01,22.01,86.53,1.04,1.61,0.65,93.66
20211013,4.04,5.9467,4.393,3.3086,0.57,24.66,27.98,22.32,84.16,1.04,1.71,0.69,93.58
20211014,44.37,4.554,1.4258,2.6122,0.44,23.55,25.15,21.75,92.72,0.79,1.43,0.5,93.69
20211015,9.56,6.1546,4.4585,2.4355,0.59,23.78,26.6,21.47,87.32,1.29,1.88,0.79,93.65
20211016,0.66,5.7288,3.9377,2.3753,0.55,24.4,27.08,22.51,87.51,1.71,2.73,1.07,93.67
20211017,0.77,6.2909,4.9694,2.346,0.6,23.75,25.68,22.08,86.44,0.82,1.2,0.49,93.74
20211018,1.95,5.7336,3.7735,2.5318,0.55,24.19,27.26,22.1,86.63,1.22,1.83,0.78,93.84
20211019,1.43,5.9338,4.0882,2.533,0.57,24.26,27.56,21.85,86.16,1.31,2.06,0.84,94.03
20211020,3.08,6.6931,5.9347,2.0602,0.64,24.33,27.3,21.93,84.04,1.03,1.85,0.65,93.99
20211021,1.42,5.7562,3.5422,2.7859,0.55,24.15,26.77,22.0,84.17,1.05,1.52,0.68,93.92
20211022,1.12,4.1066,0.8786,2.8051,0.39,24.12,26.03,22.17,82.68,1.09,1.95,0.72,93.95
20211023,0.06,7.0183,5.8966,2.2918,0.67,24.64,27.61,22.23,80.25,1.25,2.0,0.79,93.93
20211024,0.68,5.6904,2.8855,2.766,0.55,24.68,27.31,22.48,82.45,1.34,2.53,0.87,93.86
20211025,2.07,6.3194,5.0515,2.311,0.61,24.73,27.95,22.57,83.89,1.17,2.14,0.75,93.76
20211026,1.45,5.6882,3.5774,2.5853,0.55,24.3,27.82,21.25,84.67,1.56,1.94,0.92,93.76
20211027,2.65,5.772,4.4419,2.5601,0.55,24.58,27.68,22.14,84.83,1.43,1.88,0.88,93.81
20211028,3.49,5.7528,4.9474,2.1454,0.55,24.77,28.25,21.88,82.83,1.27,1.57,0.81,93.8
20211029,38.8,5.729,3.7898,2.615,0.55,24.55,27.43,22.85,85.38,0.92,1.97,0.58,93.84
20211030,44.62,5.9472,3.6946,2.6664,0.57,23.61,25.77,21.47,85.74,1.17,2.06,0.69,93.96
20211031,3.67,6.108,4.2113,3.1102,0.59,24.08,27.04,21.4,77.64,1.16,1.84,0.72,93.9
20211101,6.37,6.5489,5.6237,2.123,0.63,24.78,28.13,22.47,79.3,1.11,2.08,0.74,93.85
20211102,19.67,5.501,2.97,2.8222,0.53,24.42,27.39,22.26,86.83,1.17,1.9,0.76,93.81
20211103,11.73,5.6959,3.6943,2.4787,0.55,24.03,26.65,21.55,83.81,1.08,1.53,0.66,93.77
20211104,0.88,5.9664,3.2858,3.1901,0.58,24.41,28.02,21.4,82.84,1.34,1.73,0.85,93.72
20211105,6.29,5.562,2.3114,3.36,0.54,24.15,26.8,22.37,86.73,1.11,1.42,0.69,93.67
20211106,15.12,5.0129,1.8365,2.8159,0.48,23.45,25.38,22.05,86.74,0.98,1.42,0.58,93.57
20211107,3.69,5.8567,4.0548,2.544,0.57,24.91,28.58,22.5,82.22,1.2,1.76,0.75,93.5
20211108,5.95,6.1183,4.6126,2.4053,0.59,24.03,26.68,22.61,85.88,0.73,1.7,0.47,93.6
20211109,7.05,5.4967,2.6189,3.5587,0.53,23.63,26.25,21.68,87.56,1.18,2.15,0.76,93.62
20211110,0.98,5.7809,3.8494,2.3969,0.56,24.61,28.46,21.14,82.8,1.54,1.9,0.94,93.61
20211111,8.07,5.6338,2.9398,3.5434,0.55,24.07,26.32,21.88,86.81,1.14,1.65,0.71,93.6
20211112,10.91,5.5932,4.1654,2.6942,0.54,24.3,26.97,22.09,87.26,1.21,1.64,0.74,93.66
20211113,27.25,5.257,1.9666,3.2328,0.51,23.85,26.53,22.16,88.92,1.44,1.76,0.89,93.7
20211114,4.18,4.9152,1.1635,3.2585,0.48,23.18,25.1,21.95,88.89,1.18,1.51,0.74,93.78
20211115,16.52,4.7974,1.5833,2.8889,0.47,22.93,25.27,21.29,88.76,1.6,2.54,1.01,93.75
20211116,14.96,5.0537,2.171,2.7,0.49,22.58,25.4,20.87,86.95,1.24,1.87,0.78,93.77
20211117,4.97,4.2895,0.883,2.9818,0.42,22.62,25.22,20.78,87.46,1.18,1.96,0.74,93.78
20211118,4.16,5.2745,2.3762,2.6249,0.51,23.53,26.62,21.07,85.95,1.43,2.27,0.91,93.58
20211119,7.45,5.7689,3.0475,2.9491,0.56,23.76,26.36,22.13,90.92,1.12,1.67,0.68,93.48
20211120,14.08,5.67,3.0787,2.9724,0.55,24.09,26.69,22.09,90.7,1.12,1.41,0.68,93.56
20211121,30.13,5.1953,2.8385,2.6328,0.51,23.76,25.1,22.85,93.23,1.99,3.81,1.22,93.68
20211122,0.75,6.0802,4.9649,2.6566,0.59,24.55,26.88,22.72,84.81,0.98,1.65,0.64,93.68
20211123,1.39,5.6021,3.9509,2.2452,0.55,24.56,27.34,22.37,83.83,1.34,2.1,0.87,93.6
20211124,11.25,5.4967,4.1846,2.0909,0.54,23.32,25.16,21.8,88.57,1.03,2.08,0.65,93.67
20211125,10.21,5.315,2.4557,3.0386,0.52,24.04,27.28,20.99,81.0,1.32,1.91,0.8,93.61
20211126,20.5,5.4504,3.6778,2.3232,0.53,23.97,26.71,22.05,87.13,1.39,2.17,0.88,93.6
20211127,12.01,5.6076,3.69,2.4245,0.55,23.31,25.15,22.06,88.49,0.85,1.53,0.51,93.67
20211128,29.15,5.1192,2.0719,3.0953,0.5,22.75,24.27,21.46,91.88,0.97,1.34,0.6,93.63
20211129,5.42,4.2192,0.9763,2.8308,0.41,23.31,26.26,21.31,87.78,0.79,1.76,0.5,93.64
20211130,41.44,5.8874,3.99,2.8836,0.58,23.87,27.17,21.66,85.3,0.96,1.39,0.63,93.65
20211201,25.26,5.832,3.7968,2.5486,0.57,23.04,25.17,21.66,87.74,0.9,1.63,0.53,93.75
20211202,0.02,4.6949,0.8256,3.2866,0.46,23.79,26.85,21.14,82.48,1.21,2.22,0.71,93.75
20211203,24.06,5.8217,5.0568,2.988,0.57,24.37,27.27,22.32,84.6,1.41,2.36,0.93,93.76
20211204,16.12,4.8871,0.9749,3.5765,0.48,23.22,24.96,22.15,88.89,1.16,1.94,0.75,93.81
20211205,19.16,4.4585,0.7764,2.9743,0.44,24.19,27.63,21.95,83.55,0.91,1.75,0.59,93.68
20211206,11.46,4.5516,1.2715,2.7893,0.45,23.39,26.64,21.27,88.19,0.85,1.88,0.53,93.67
20211207,18.05,4.7249,1.4064,3.054,0.46,23.24,25.88,21.08,88.79,0.98,2.39,0.61,93.74
20211208,1.71,4.3699,0.9883,2.9537,0.43,23.68,26.65,21.46,87.12,1.12,2.14,0.69,93.8
20211209,0.52,6.2765,5.9834,2.0594,0.62,24.3,27.18,22.2,85.97,1.29,2.11,0.82,93.76
20211210,6.07,5.4948,3.2294,2.7794,0.54,24.26,26.45,22.72,91.08,1.65,1.96,0.99,93.68
20211211,11.3,5.8176,3.8566,2.6412,0.57,24.4,27.63,22.44,89.71,1.48,2.14,0.87,93.68
20211212,17.15,4.3903,0.9127,2.7643,0.43,23.66,25.8,22.25,89.58,1.1,2.17,0.65,93.72
20211213,15.86,4.925,0.9562,3.0782,0.49,24.29,26.45,22.73,87.85,1.3,2.05,0.85,93.59
20211214,38.14,5.196,3.3598,2.4672,0.51,23.61,24.73,22.69,95.3,1.44,2.1,0.9,93.54
20211215,8.77,5.5598,3.6269,3.1003,0.55,23.82,26.05,22.44,92.23,1.08,2.09,0.69,93.6
20211216,1.81,4.8713,1.0498,3.4404,0.48,23.9,25.64,22.26,92.37,1.42,2.02,0.85,93.63
20211217,28.33,5.353,2.551,3.2822,0.53,24.05,25.52,22.89,93.51,1.7,2.62,1.02,93.62
20211218,18.79,5.8651,4.6738,2.5699,0.58,24.53,27.34,22.24,86.65,1.36,2.73,0.88,93.67
20211219,15.42,5.2073,3.5333,2.4317,0.51,24.2,26.4,22.72,90.99,1.2,2.02,0.78,93.75
20211220,42.07,5.2073,3.5117,2.5248,0.51,23.26,24.67,22.21,93.89,0.94,1.57,0.63,93.9
20211221,28.56,4.0406,0.2388,3.036,0.4,23.12,25.08,21.67,89.45,0.9,1.33,0.55,93.95
20211222,0.0,4.4808,0.3293,3.3912,0.44,23.62,27.15,20.72,83.65,1.41,1.86,0.85,93.85
20211223,5.62,3.8299,0.557,2.8265,0.38,23.64,25.65,22.4,89.94,1.11,1.75,0.67,93.75
