# NASA POWER daily point,lat=-0.79355,lon=100.28917,grid_elev_m=81.29,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20170305,14.11,4.7645,1.5835,2.9011,0.45,26.58,26.83,26.25,83.76,2.87,3.84,2.52,99.99
20170306,29.45,4.811,1.4182,2.8646,0.46,26.57,26.97,26.12,86.43,5.5,6.83,4.72,100.02
20170307,19.76,5.105,1.1496,3.2566,0.49,26.53,26.64,26.38,84.47,4.49,7.22,3.87,100.06
20170308,1.53,6.2364,4.5214,2.5654,0.59,27.49,28.36,26.46,77.94,2.72,3.21,2.4,99.99
20170309,1.93,5.2476,2.621,2.5922,0.5,27.52,27.77,27.14,77.18,1.7,2.37,1.51,99.89
20170310,1.72,4.8972,2.5138,2.3882,0.47,27.79,28.84,26.89,73.6,2.56,3.77,2.25,99.92
20170311,7.56,3.3331,0.8321,2.0777,0.32,27.44,28.27,26.56,78.81,3.23,5.25,2.8,100.09
20170312,1.17,6.0326,3.8621,2.7012,0.57,27.22,27.94,25.83,66.99,2.43,4.65,2.17,100.18
20170313,1.89,6.0367,4.1911,2.2594,0.57,28.15,29.29,27.45,76.67,2.1,2.79,1.86,100.1
20170314,5.43,3.8628,0.3701,2.8318,0.37,27.58,28.34,26.92,78.76,2.21,3.61,1.92,100.24
20170315,1.18,6.631,5.407,2.2368,0.63,27.9,29.23,26.88,76.18,2.37,4.06,2.07,100.1
20170316,1.82,5.5934,3.4015,2.4991,0.53,27.42,27.88,26.75,81.39,2.73,3.87,2.4,100.04
20170317,1.99,6.1685,4.0546,2.5603,0.59,27.63,28.3,27.22,80.78,2.98,3.66,2.62,100.06
20170318,4.17,5.538,2.5246,2.9076,0.53,27.38,28.12,26.48,77.22,1.8,3.11,1.58,100.22
20170319,2.81,4.901,2.16,2.6926,0.47,28.0,28.79,27.12,74.52,2.47,4.41,2.14,100.27
20170320,7.02,5.6434,2.9395,2.7943,0.54,27.49,27.82,27.04,79.29,3.18,3.93,2.78,100.3
20170321,4.27,5.7293,2.6666,3.0718,0.55,28.04,28.85,27.03,73.84,5.48,7.0,4.67,100.18
20170322,7.54,5.9904,3.493,2.6885,0.57,28.43,29.42,27.64,77.72,3.11,4.62,2.74,100.03
20170323,6.14,5.2543,1.3306,3.1656,0.5,27.93,28.41,27.53,81.84,2.37,2.86,2.11,100.09
20170324,1.34,4.2089,0.4378,2.9962,0.4,27.99,28.66,27.3,78.46,2.49,3.28,2.21,100.15
20170325,1.05,5.917,3.1908,2.7737,0.57,28.35,29.43,27.52,73.8,2.38,3.21,2.14,100.12
20170326,20.92,4.4294,1.4242,2.6371,0.42,28.0,28.61,27.66,77.52,1.74,2.75,1.56,100.15
20170327,13.32,4.8854,2.9458,2.2013,0.47,27.96,28.7,27.38,81.19,2.66,3.4,2.35,100.16
20170328,36.86,3.1315,0.2621,2.2322,0.3,26.46,27.36,25.78,81.79,3.58,4.34,3.17,100.32
20170329,2.92,5.3513,2.2046,2.897,0.51,27.25,28.16,26.08,74.25,3.53,4.5,3.09,100.32
20170330,8.88,4.2598,0.1778,3.1637,0.41,27.29,27.74,26.67,79.22,2.77,4.43,2.43,100.32
20170331,1.98,5.7413,3.3218,2.6885,0.55,27.7,28.53,26.8,77.84,3.09,4.17,2.7,100.28
20170401,9.57,4.7592,2.07,2.7809,0.46,27.65,28.19,27.12,78.36,2.44,2.93,2.13,100.2
20170402,6.03,4.6471,0.5858,3.2556,0.45,27.04,27.69,26.61,82.09,4.06,5.34,3.54,100.28
20170403,4.98,6.0866,3.9619,2.7245,0.59,27.15,27.78,26.6,81.29,2.55,3.4,2.27,100.27
20170404,9.01,5.6026,3.7622,2.3467,0.54,26.7,27.42,26.24,82.79,2.31,2.99,2.03,100.31
20170405,19.75,4.2084,1.3284,2.7233,0.41,26.72,27.38,25.91,82.11,2.62,3.71,2.3,100.18
20170406,9.93,4.7616,1.2427,3.0571,0.46,26.87,27.56,26.43,84.17,4.21,4.94,3.67,100.09
20170407,27.38,3.0331,0.0408,2.3131,0.3,27.31,27.91,26.79,84.84,5.26,6.26,4.5,100.1
20170408,6.76,4.4606,0.3271,3.2767,0.43,26.53,26.8,26.11,81.81,1.67,2.39,1.46,100.12
20170409,9.28,5.4696,3.2858,2.5169,0.53,26.61,26.97,26.08,83.82,2.25,3.35,1.98,100.07
20170410,8.7,3.5016,0.9559,2.0633,0.34,26.61,26.81,26.42,84.18,2.39,2.95,2.12,100.05
20170411,6.76,5.2565,1.8019,3.505,0.51,27.06,28.01,26.3,83.26,2.4,3.64,2.13,99.99
20170412,12.66,4.543,1.1117,3.2352,0.45,26.98,27.39,26.77,83.31,2.08,2.91,1.86,100.03
20170413,2.23,4.727,1.2307,3.0398,0.46,27.41,28.21,26.52,79.21,1.98,3.31,1.76,100.08
20170414,9.37,4.8859,2.202,2.5507,0.48,27.88,28.55,27.42,78.59,1.55,2.65,1.42,100.03
20170415,24.1,3.355,0.2506,2.4163,0.33,26.78,27.55,26.16,86.65,2.48,4.14,2.22,100.07
20170416,11.21,4.919,1.1779,3.0206,0.49,26.95,27.77,25.79,85.22,2.92,4.51,2.56,100.1
20170417,3.36,5.5766,3.4469,2.4619,0.55,27.79,28.3,27.24,82.71,3.18,3.56,2.78,100.11
20170418,6.47,4.7371,1.8614,2.6335,0.47,26.86,27.67,26.06,85.07,3.41,5.49,2.96,100.22
20170419,0.88,5.5687,3.2813,2.5346,0.55,27.35,28.08,26.52,77.34,1.3,2.05,1.16,100.21
20170420,2.52,4.8842,2.9263,2.2656,0.49,27.83,28.56,27.32,77.24,1.56,3.38,1.36,100.18
20170421,5.12,4.9846,2.4792,2.6304,0.5,26.89,27.46,26.01,84.69,2.94,3.97,2.59,100.25
20170422,6.24,5.1943,1.8353,3.1536,0.52,27.15,27.75,26.29,81.06,1.95,2.84,1.73,100.22
20170423,3.42,6.1488,4.9322,2.1394,0.61,27.62,28.28,26.95,79.31,1.96,2.94,1.73,100.19
20170424,4.34,4.4837,2.1898,2.4055,0.45,27.79,28.46,27.08,79.79,1.47,2.69,1.3,100.14
20170425,8.67,3.7968,1.8482,1.9673,0.38,27.54,27.86,27.2,84.17,2.83,3.45,2.5,100.16
20170426,12.24,4.4254,1.9082,2.3148,0.45,26.72,27.14,26.51,86.23,2.67,3.89,2.38,100.18
20170427,12.22,5.1,2.4876,2.5889,0.51,26.42,27.3,25.76,85.19,2.86,3.71,2.54,100.26
20170428,25.47,2.9014,0.155,2.1734,0.29,25.89,26.2,25.63,85.18,2.25,2.91,2.01,100.28
20170429,3.35,5.9251,4.849,2.077,0.6,27.33,28.39,26.24,80.66,2.58,3.06,2.29,100.2
20170430,2.25,5.2219,2.7943,2.5956,0.53,27.81,28.36,27.13,79.49,2.05,3.32,1.8,100.17
20170501,7.04,4.3054,1.9524,2.287,0.44,27.26,27.76,26.84,81.61,1.67,3.01,1.47,100.18
20170502,19.12,4.7203,1.8562,2.7036,0.48,27.19,27.83,26.16,81.55,2.5,4.12,2.25,100.21
20170503,6.6,4.7676,2.8068,2.2099,0.49,28.08,28.75,27.52,78.65,2.58,4.09,2.27,100.14
20170504,16.11,5.0902,2.6659,2.5433,0.52,27.45,28.09,26.53,80.27,3.0,4.8,2.63,100.2
20170505,2.27,5.2224,1.991,3.1279,0.53,27.34,27.91,26.81,80.59,2.64,3.76,2.33,100.23
20170506,11.24,4.4784,1.6274,2.64,0.46,27.17,28.25,25.33,79.81,1.68,3.03,1.52,100.25
20170507,4.42,4.7234,1.8607,2.731,0.49,27.64,28.2,27.15,79.38,1.79,2.9,1.59,100.19
20170508,2.62,5.147,1.6447,3.0614,0.53,27.72,28.6,26.92,78.23,1.39,2.25,1.22,100.08
20170509,3.46,4.5564,0.9187,3.1075,0.47,28.09,28.7,27.41,77.95,1.85,2.42,1.63,99.99
20170510,7.12,4.6723,1.5228,2.9182,0.48,28.06,28.53,27.58,81.34,2.98,4.24,2.62,100.01
20170511,8.83,4.6654,1.3987,3.1164,0.48,27.71,28.34,27.28,83.0,2.84,3.7,2.53,100.07
20170512,13.29,5.3998,3.6149,2.5625,0.56,27.9,28.97,26.98,80.62,2.86,3.59,2.53,100.0
20170513,7.46,4.7635,2.8298,2.0892,0.5,27.46,27.71,27.03,83.12,2.79,3.75,2.48,99.98
20170514,1.51,5.7094,5.4569,1.686,0.6,27.95,28.69,27.3,79.09,1.46,2.18,1.3,99.93
20170515,9.77,5.0899,2.6633,2.5783,0.53,27.58,28.03,27.22,82.88,1.82,2.57,1.61,99.94
20170516,1.67,4.8305,3.0223,2.2121,0.51,27.84,28.42,27.06,79.28,0.95,1.37,0.85,99.9
20170517,1.99,5.1557,3.8501,2.1226,0.54,28.47,29.08,27.8,77.7,1.52,2.84,1.34,99.88
20170518,13.09,3.6634,1.7494,1.979,0.38,27.4,28.33,26.91,85.5,2.44,3.73,2.15,100.01
20170519,7.15,4.7724,2.4314,2.6784,0.5,28.01,28.96,27.03,82.02,2.46,3.94,2.2,100.0
20170520,39.73,4.8835,3.3854,2.1619,0.51,27.99,28.45,27.32,86.92,4.82,5.71,4.12,99.92
20170521,41.06,4.3642,0.985,2.7612,0.46,27.51,27.82,27.08,87.71,4.36,6.41,3.75,99.87
20170522,1.55,4.589,1.4918,2.9059,0.49,27.27,27.63,26.78,85.68,3.29,5.05,2.87,99.96
20170523,0.68,5.3465,3.4529,2.5764,0.57,28.2,29.04,27.25,81.09,2.51,3.34,2.24,99.94
20170524,0.24,5.3045,2.4564,3.1932,0.56,28.79,29.7,27.96,75.74,1.84,2.44,1.65,99.91
20170525,0.55,5.1166,3.7442,2.0736,0.54,28.65,29.25,28.23,77.93,1.2,2.19,1.08,99.89
20170526,3.44,4.3013,0.5832,2.887,0.46,28.27,28.88,27.64,81.32,2.14,3.59,1.91,99.93
20170527,9.58,4.8646,2.9328,2.3038,0.52,28.3,28.73,27.97,79.16,1.65,2.13,1.48,99.9
20170528,6.65,4.7645,1.8406,2.707,0.51,27.96,28.25,27.39,79.56,1.39,2.73,1.22,99.91
20170529,4.73,5.075,3.7574,2.0813,0.54,28.1,28.57,27.36,80.26,2.11,3.71,1.86,99.93
20170530,10.22,4.188,1.8538,2.3244,0.45,27.8,28.77,26.77,82.54,2.52,4.3,2.2,100.05
20170531,13.06,2.0791,0.1598,1.5199,0.22,27.79,28.18,27.33,77.35,3.92,6.44,3.4,100.17
20170601,0.67,4.7126,1.4299,2.8363,0.51,28.15,28.68,27.28,72.76,1.9,2.85,1.7,100.12
20170602,0.66,5.5154,3.8462,2.2786,0.59,28.36,29.13,27.93,76.09,1.45,2.59,1.3,100.15
20170603,1.79,5.4684,4.5943,2.0266,0.59,27.89,28.5,27.45,78.93,1.03,1.88,0.91,100.21
20170604,1.41,6.1032,5.3858,2.1828,0.66,27.66,28.48,26.97,80.13,1.31,2.18,1.17,100.15
20170605,2.26,5.5637,4.578,2.376,0.6,27.52,27.93,26.87,79.88,1.63,2.4,1.44,100.15
20170606,0.7,4.6661,2.8562,2.4581,0.5,28.03,28.75,27.49,75.67,1.9,3.09,1.68,100.13
20170607,0.6,5.3422,3.6439,2.4444,0.58,28.14,29.06,27.41,78.57,1.99,3.0,1.79,100.03
20170608,2.11,5.2476,4.5019,1.9702,0.57,28.15,28.85,27.56,80.32,1.64,2.51,1.49,99.99
20170609,4.96,5.2478,3.8722,2.2363,0.57,28.18,28.7,27.85,82.86,3.28,4.32,2.86,100.03
20170610,4.7,4.9637,3.8904,1.9714,0.54,27.83,28.29,27.52,80.66,2.27,2.72,1.99,100.16
20170611,3.2,4.0567,1.6267,2.4504,0.44,27.55,27.97,26.84,80.65,2.09,3.2,1.87,100.16
20170612,4.22,4.8062,3.6058,2.0839,0.52,27.63,28.19,27.18,79.61,1.56,2.12,1.4,100.15
20170613,4.68,5.5524,4.2924,2.1242,0.6,27.97,28.81,27.18,81.25,2.87,3.59,2.55,100.13
20170614,3.25,3.4116,0.3792,2.399,0.37,28.23,29.03,27.16,75.51,3.39,5.92,2.97,100.22
20170615,6.21,4.973,3.7961,2.0849,0.54,28.61,29.21,28.07,75.74,1.34,2.17,1.24,100.07
20170616,5.75,4.2787,3.1438,1.8809,0.47,28.37,29.39,27.66,77.65,1.83,2.95,1.61,99.98
20170617,47.69,3.0394,0.311,2.2488,0.33,27.51,27.94,27.15,85.42,2.98,9.45,2.62,99.99
20170618,5.83,4.1549,1.8468,2.5087,0.45,26.48,26.98,25.68,77.16,3.16,8.73,2.74,100.19
20170619,0.33,5.3482,3.131,2.7744,0.58,27.63,28.62,26.67,72.06,2.15,3.19,1.93,100.08
20170620,0.8,5.9712,5.34,1.9692,0.65,27.57,28.15,27.19,76.24,1.26,1.98,1.11,100.06
20170621,0.94,5.3494,4.0202,2.3998,0.58,27.32,27.81,26.7,78.37,1.6,2.45,1.42,100.1
20170622,2.37,5.413,4.3922,2.1497,0.59,27.5,27.96,27.08,78.0,1.4,2.02,1.24,100.1
20170623,3.12,2.9287,0.355,2.1302,0.32,27.26,27.68,26.89,79.24,1.69,2.41,1.51,100.06
20170624,3.35,5.467,4.59,2.0215,0.6,27.45,28.02,26.78,78.18,1.14,1.7,1.02,99.98
20170625,4.2,4.3682,1.1856,2.9018,0.48,27.59,27.98,27.11,79.01,2.38,3.6,2.12,99.99
20170626,4.97,4.6457,1.7011,2.718,0.51,27.3,27.83,26.88,81.7,2.87,4.35,2.56,100.08
20170627,4.59,4.8254,3.395,2.094,0.53,27.23,28.06,26.43,82.52,2.47,3.32,2.21,100.1
20170628,6.63,4.9954,3.9034,1.9435,0.54,27.09,27.7,26.27,84.23,2.49,2.83,2.25,100.1
20170629,17.55,4.9901,2.9938,2.2553,0.54,27.24,28.07,26.21,79.85,3.74,4.96,3.28,100.14
20170630,0.85,5.8994,5.0338,2.0126,0.64,27.54,28.28,26.62,77.37,2.91,3.32,2.56,100.08
20170701,2.05,5.7254,4.6514,2.1007,0.62,27.85,28.65,27.42,78.62,2.25,3.33,2.0,100.01
20170702,5.45,4.8427,3.3058,2.069,0.53,27.6,28.04,27.29,81.66,1.86,3.12,1.66,100.06
20170703,3.0,3.425,0.1049,2.615,0.37,27.79,28.61,26.97,78.57,2.5,4.23,2.21,100.08
20170704,6.78,5.3921,4.2989,2.1785,0.59,27.34,27.74,27.05,81.81,2.05,3.81,1.81,100.15
20170705,6.71,2.6047,0.3065,1.8497,0.28,26.66,27.02,26.18,82.2,3.13,5.31,2.73,100.26
20170706,1.7,5.195,3.721,2.1454,0.56,27.29,28.03,26.49,75.97,1.81,2.33,1.59,100.19
20170707,8.58,3.4925,1.0231,2.2286,0.38,27.18,27.86,26.49,82.34,3.21,6.06,2.81,100.13
20170708,7.81,5.4586,4.1647,2.0801,0.59,27.24,27.87,26.81,81.49,3.91,6.14,3.41,100.16
20170709,11.81,4.1688,0.7342,2.7706,0.45,27.31,28.01,26.6,79.57,2.73,3.57,2.4,100.22
20170710,6.2,5.5296,4.3207,2.225,0.6,27.26,27.78,26.69,78.06,1.57,2.34,1.39,100.18
20170711,8.01,4.4774,2.0674,2.333,0.48,26.78,27.4,26.29,82.38,2.35,3.23,2.06,100.24
20170712,6.25,4.7225,1.2341,3.1193,0.51,26.83,27.51,25.92,78.81,2.29,3.29,2.05,100.27
20170713,5.84,4.2989,0.8318,3.0355,0.46,26.82,27.4,26.04,79.43,1.74,2.87,1.57,100.21
20170714,8.48,3.5261,0.5198,2.3664,0.38,26.39,27.02,25.72,82.21,3.06,5.01,2.7,100.27
20170715,5.03,3.6619,0.4925,2.5889,0.39,26.46,27.15,26.02,75.98,2.04,2.94,1.8,100.26
20170716,0.56,4.8454,2.987,2.3254,0.52,26.95,27.72,25.79,74.57,2.44,2.91,2.15,100.11
20170717,2.52,5.7082,4.7256,2.1547,0.61,26.7,27.02,26.13,81.1,2.98,3.79,2.62,100.13
20170718,8.83,5.2411,3.3324,2.4864,0.56,26.84,27.38,26.21,82.55,3.64,5.7,3.17,100.27
20170719,1.2,6.0343,5.0846,2.1691,0.64,27.11,27.48,26.81,80.55,2.16,3.25,1.91,100.18
20170720,0.65,5.8471,4.019,2.478,0.62,27.12,27.54,26.51,78.55,1.36,3.05,1.2,100.16
20170721,0.05,6.2167,5.3266,2.2195,0.66,27.75,28.68,27.16,76.57,2.31,3.67,2.06,100.13
20170722,0.2,6.0948,5.0066,2.2325,0.65,27.77,28.58,27.04,78.67,1.68,3.14,1.5,100.16
20170723,0.26,5.8824,4.9373,2.0791,0.62,27.74,28.49,26.99,76.6,1.08,1.93,0.95,100.13
20170724,0.43,6.1445,5.6866,1.9594,0.65,27.54,28.08,26.95,80.17,1.9,2.63,1.69,100.04
20170725,1.9,5.9412,5.3784,1.9284,0.63,27.55,28.27,26.92,80.8,1.98,2.45,1.76,99.98
20170726,5.01,3.8743,0.8556,2.5997,0.41,27.11,27.67,26.74,83.59,2.01,3.73,1.79,99.98
20170727,4.55,4.8722,3.3643,2.0866,0.51,27.65,28.25,27.09,82.1,3.52,4.84,3.08,100.08
20170728,16.19,4.5768,1.9351,2.5514,0.48,27.46,28.34,26.98,81.89,2.44,3.45,2.16,100.2
20170729,7.48,5.7756,5.0575,2.453,0.61,27.37,27.82,26.77,79.29,1.77,2.24,1.55,100.16
20170730,2.48,5.2404,3.9934,2.3239,0.55,28.2,29.07,27.36,75.7,2.15,3.47,1.88,100.03
20170731,1.63,5.377,3.9113,2.2279,0.56,27.31,28.43,25.23,79.27,3.0,4.32,2.63,100.12
20170801,3.09,4.9162,3.161,2.3705,0.51,27.59,28.56,26.6,80.43,2.69,3.69,2.37,100.19
20170802,1.04,5.4118,3.3384,2.6292,0.57,27.06,27.41,26.76,83.11,2.14,2.99,1.87,100.16
20170803,2.3,4.8038,2.8932,2.3203,0.5,27.23,27.76,26.78,82.62,3.19,3.69,2.8,100.15
20170804,11.07,3.7608,0.9938,2.4118,0.39,27.12,27.44,26.74,80.82,2.91,3.9,2.54,100.08
20170805,4.29,5.0638,3.0574,2.5452,0.53,27.45,28.29,26.71,76.31,1.74,3.01,1.54,100.01
20170806,5.77,5.0069,3.1044,2.3011,0.52,27.27,27.57,26.88,79.46,2.19,2.6,1.96,100.08
20170807,0.16,6.1471,4.8151,2.3302,0.64,28.27,29.08,27.28,70.97,1.23,2.03,1.12,100.03
20170808,1.57,4.692,2.2522,2.3638,0.48,28.02,28.69,27.36,74.73,1.98,2.58,1.76,100.17
20170809,1.22,5.105,2.3938,2.8176,0.53,27.42,28.29,26.48,75.31,2.7,4.3,2.37,100.22
20170810,2.2,3.024,0.2045,2.1893,0.31,27.18,27.75,26.75,78.48,1.95,2.45,1.74,100.13
20170811,27.25,3.1762,1.3896,1.7808,0.33,26.45,26.99,26.0,83.15,2.36,3.64,2.06,100.17
20170812,16.28,3.6646,0.9089,2.525,0.38,26.0,26.29,25.54,88.04,4.14,4.89,3.59,100.2
20170813,18.33,4.566,1.3222,2.6494,0.47,25.98,26.4,25.54,86.73,3.4,3.94,2.98,100.21
20170814,18.06,4.2775,1.3495,2.6004,0.44,26.19,26.57,25.7,85.45,2.84,3.52,2.53,100.26
20170815,13.14,3.6497,0.7483,2.1953,0.37,25.95,26.33,25.61,88.52,3.89,4.92,3.36,100.17
20170816,4.8,4.7753,1.8144,2.7214,0.49,26.45,27.3,25.78,87.9,4.64,6.31,3.98,100.03
20170817,3.09,3.858,0.3713,2.8678,0.39,26.25,26.73,25.78,86.5,3.04,4.36,2.67,99.99
20170818,1.32,4.3217,1.5178,2.5325,0.44,26.87,27.57,25.85,81.25,1.62,2.16,1.47,100.0
20170819,4.15,4.0298,2.515,1.9219,0.41,27.77,28.47,27.12,81.44,2.76,3.79,2.48,99.99
20170820,4.38,5.2166,4.3483,1.8802,0.53,27.93,29.06,26.77,79.3,1.95,2.77,1.74,99.94
20170821,66.28,2.7377,0.6041,1.8422,0.28,27.68,28.32,27.01,85.5,3.91,5.55,3.4,99.91
20170822,3.13,4.116,1.2014,2.6148,0.41,27.03,27.61,25.96,76.79,3.0,4.35,2.66,100.02
20170823,3.75,5.2656,3.3751,2.2584,0.53,27.86,28.55,27.48,77.86,2.23,2.59,2.01,99.94
20170824,12.6,3.5078,1.099,2.0203,0.35,27.54,28.0,27.19,82.44,3.95,6.53,3.41,99.99
20170825,0.24,5.1802,1.9049,3.132,0.52,27.65,28.26,26.94,75.44,1.79,2.63,1.58,99.95
20170826,1.56,4.9327,2.7593,2.3441,0.49,27.81,28.21,27.42,79.34,2.03,2.74,1.84,99.81
20170827,4.79,3.7325,0.3456,2.7079,0.37,27.79,28.32,27.11,80.12,1.43,2.95,1.3,99.79
20170828,22.1,4.158,1.4153,2.436,0.41,26.99,28.04,26.4,85.29,3.32,5.91,2.89,99.92
20170829,0.21,5.353,2.2795,2.9486,0.53,27.11,28.02,25.84,75.62,1.77,2.34,1.59,100.03
20170830,0.95,4.8415,2.7173,2.2901,0.48,28.21,28.88,27.61,73.18,1.35,2.22,1.24,100.04
20170831,1.79,4.7131,2.0585,2.4948,0.47,27.79,28.2,26.97,80.85,3.32,6.0,2.88,100.06
20170901,18.7,4.4206,1.417,2.7192,0.44,26.89,27.39,26.25,87.63,3.24,4.28,2.86,100.08
20170902,20.86,5.0578,2.8778,2.267,0.5,27.71,28.8,26.56,82.72,1.48,2.07,1.33,99.95
20170903,22.11,4.182,1.8782,2.2236,0.41,27.95,28.7,27.31,83.43,2.71,4.98,2.38,99.95
20170904,11.02,4.3253,1.3606,2.6594,0.43,27.04,27.28,26.79,88.89,4.09,5.46,3.57,100.02
20170905,20.37,3.8446,0.4639,2.7437,0.38,26.81,27.11,26.57,88.14,4.29,5.56,3.73,100.05
20170906,12.65,4.2024,0.6718,2.8706,0.41,26.65,27.14,26.03,87.76,4.1,5.92,3.55,100.07
20170907,3.79,4.721,2.7694,2.2262,0.46,26.66,27.43,25.51,81.7,1.87,3.69,1.64,100.07
20170908,17.55,4.4266,1.5574,2.5478,0.43,26.78,27.12,26.28,86.32,2.66,4.13,2.33,100.04
20170909,50.28,3.8321,0.9125,2.6854,0.38,26.47,26.98,25.95,90.34,5.64,7.83,4.83,100.08
20170910,7.05,4.1074,0.9994,2.621,0.4,26.82,27.22,26.42,81.38,2.7,5.37,2.36,100.14
20170911,0.82,4.5446,0.6091,2.9642,0.44,27.58,28.58,26.71,74.66,1.89,2.97,1.71,100.12
20170912,2.39,5.1358,2.4667,2.6578,0.5,27.43,28.01,26.76,83.71,3.99,5.12,3.46,100.12
20170913,4.37,4.9865,2.7845,2.3815,0.49,27.47,28.22,26.93,83.28,3.57,4.09,3.14,100.08
20170914,3.87,3.4154,0.1766,2.5267,0.33,26.61,27.05,25.88,86.01,3.74,5.65,3.23,100.06
20170915,24.52,3.3012,0.1918,2.3513,0.32,26.18,26.99,25.45,85.56,3.31,5.94,2.88,100.12
20170916,6.61,4.8936,1.7179,2.9743,0.48,26.15,26.9,25.41,83.88,2.4,4.1,2.16,100.15
20170917,1.59,5.6134,3.137,2.592,0.55,27.42,28.04,26.74,79.92,1.71,3.05,1.55,100.19
20170918,3.67,5.106,2.5159,2.7312,0.5,28.06,29.43,27.22,78.22,1.6,2.98,1.46,100.17
20170919,13.91,4.8228,1.9862,2.7602,0.47,27.62,29.01,26.73,81.64,3.37,7.34,2.93,100.15
20170920,40.58,2.6825,0.3012,1.9061,0.26,26.1,26.63,25.66,88.63,7.28,8.67,6.11,100.24
20170921,1.39,5.5193,2.8366,2.899,0.54,26.36,27.18,25.38,76.28,2.06,3.98,1.81,100.2
20170922,1.66,5.9494,3.0638,2.8963,0.58,26.75,27.21,26.42,76.23,2.62,4.21,2.3,100.21
20170923,7.33,4.2312,1.0315,2.6268,0.41,26.65,27.46,26.06,78.99,2.69,4.3,2.36,100.29
20170924,6.93,5.6438,3.0554,2.8279,0.55,26.94,27.72,26.09,76.83,1.94,2.96,1.7,100.18
20170925,10.94,5.5632,2.6105,3.0077,0.54,26.61,26.99,25.88,81.1,1.87,2.97,1.64,100.04
20170926,9.86,5.4466,2.5092,2.8625,0.53,26.61,27.46,25.92,84.4,2.0,2.62,1.76,100.09
20170927,4.67,5.3287,1.7201,3.4217,0.52,26.84,27.98,25.49,80.39,1.51,2.62,1.36,100.11
20170928,7.55,5.4682,2.6546,2.7394,0.53,27.17,28.01,26.51,79.88,1.26,2.11,1.11,100.07
20170929,8.2,5.1696,1.5142,3.1579,0.5,27.47,28.57,26.34,74.44,2.73,4.17,2.38,100.15
20170930,13.39,5.0395,1.7366,3.0629,0.49,27.19,27.72,26.67,79.16,2.76,3.52,2.4,100.24
20171001,6.6,4.6262,0.4939,3.2957,0.45,27.34,28.03,26.54,75.34,1.48,2.89,1.29,100.16
20171002,3.7,5.7622,3.4567,2.7977,0.56,27.7,28.33,27.15,72.86,1.62,2.82,1.43,100.06
20171003,8.97,4.7669,2.2426,2.5121,0.46,26.67,27.5,26.19,78.7,1.48,2.23,1.32,100.11
20171004,10.91,3.1913,0.0746,2.4151,0.31,27.36,28.34,26.35,73.23,1.2,2.32,1.1,100.09
20171005,1.76,4.3464,3.2278,2.2699,0.42,27.68,28.52,26.96,76.49,1.58,3.49,1.44,99.98
20171006,30.77,5.1149,2.7799,2.4838,0.49,27.34,28.19,26.49,82.6,2.76,4.09,2.47,99.98
20171007,114.03,5.3316,2.7139,2.6657,0.51,26.48,26.84,26.08,88.99,4.96,7.63,4.26,99.96
20171008,7.81,5.0419,2.5212,2.3678,0.49,26.7,27.6,25.9,86.25,3.52,4.83,3.09,99.93
20171009,56.14,3.0814,0.7013,2.0546,0.3,26.65,27.18,26.27,88.32,4.91,6.52,4.22,99.89
20171010,18.03,3.9823,0.1142,2.9938,0.38,26.17,26.55,25.83,86.98,4.21,5.98,3.68,99.92
20171011,6.65,4.9094,2.0134,2.8848,0.47,27.15,27.89,25.81,79.62,3.7,6.01,3.23,99.95
20171012,2.12,6.2179,4.3181,2.5615,0.6,27.97,28.8,27.45,77.19,2.55,3.28,2.26,99.94
20171013,2.09,3.7049,0.4445,2.6146,0.36,26.97,27.64,26.69,77.61,2.11,4.12,1.86,100.05
20171014,2.02,5.4298,1.9018,3.3703,0.52,27.66,28.54,26.95,74.1,1.4,2.32,1.24,99.97
20171015,6.58,6.3053,4.7618,2.3556,0.61,27.59,28.29,26.96,80.27,2.17,3.4,1.88,100.04
20171016,9.2,4.9118,0.5462,3.571,0.47,26.84,27.31,26.56,83.21,1.52,2.03,1.32,100.15
20171017,1.85,5.5418,3.0439,2.9002,0.54,27.48,28.49,26.49,75.18,1.51,2.54,1.31,100.11
20171018,1.51,6.5645,5.1984,2.669,0.63,27.04,27.68,26.52,78.2,1.39,2.05,1.22,100.18
20171019,0.81,6.271,4.3512,2.8342,0.61,26.92,27.46,26.32,80.22,1.28,2.15,1.13,100.26
20171020,0.84,6.5172,5.0424,2.4206,0.63,27.78,28.92,26.75,78.35,1.58,3.15,1.43,100.26
20171021,2.78,6.2508,4.6042,2.6251,0.6,27.88,28.5,27.38,79.12,1.6,2.34,1.44,100.27
20171022,1.47,5.7545,2.3045,3.7037,0.56,27.83,28.45,27.3,75.55,1.06,1.44,0.95,100.23
20171023,0.47,5.995,3.3778,3.1598,0.58,27.95,28.63,27.45,74.94,2.11,3.81,1.86,100.26
20171024,0.69,5.946,3.8748,2.862,0.58,27.53,28.37,26.81,79.8,2.17,3.75,1.94,100.31
20171025,0.28,6.252,4.2941,2.825,0.61,27.84,28.65,27.09,76.06,1.54,2.95,1.37,100.32
